Temporada_alta,Diferencia_en_minutos,Atraso_menor,Periodo_dia
False,1.0,True,noche
False,3.0,True,noche
False,2.0,True,noche
False,-1.0,False,noche
False,-3.0,False,noche
False,25.0,False,noche
False,12.0,True,noche
False,18.0,False,noche
False,6.0,True,noche
False,14.0,True,noche
False,15.0,False,noche
False,-2.0,False,noche
False,0.0,False,noche
False,3.0,True,noche
False,7.0,True,noche
False,21.0,False,noche
False,1.0,True,noche
False,9.0,True,noche
False,22.0,False,noche
False,10.0,True,noche
False,8.0,True,noche
False,0.0,False,noche
False,-5.0,False,noche
False,10.0,True,noche
False,-4.0,False,noche
False,6.0,True,mañana
False,4.0,True,mañana
False,15.0,False,mañana
False,1.0,True,mañana
False,-1.0,False,mañana
False,0.0,False,mañana
False,-5.0,False,mañana
False,0.0,False,mañana
False,4.0,True,mañana
False,-7.0,False,mañana
False,21.0,False,mañana
False,1.0,True,mañana
False,4.0,True,mañana
False,-4.0,False,mañana
False,0.0,False,mañana
False,-4.0,False,mañana
False,-8.0,False,mañana
False,0.0,False,mañana
False,-1.0,False,mañana
False,-4.0,False,mañana
False,-3.0,False,mañana
False,-5.0,False,mañana
False,-1.0,False,mañana
False,2.0,True,mañana
False,0.0,False,mañana
False,-1.0,False,mañana
False,-4.0,False,mañana
False,-13.0,False,mañana
False,5.0,True,mañana
False,25.0,False,mañana
False,-3.0,False,mañana
False,-1.0,False,tarde
False,-1.0,False,tarde
False,-1.0,False,tarde
False,15.0,False,tarde
False,-4.0,False,tarde
False,-2.0,False,tarde
False,-1.0,False,tarde
False,2.0,True,tarde
False,84.0,False,tarde
False,9.0,True,tarde
False,-3.0,False,tarde
False,-9.0,False,tarde
False,-3.0,False,tarde
False,-7.0,False,tarde
False,79.0,False,tarde
False,-1.0,False,tarde
False,10.0,True,tarde
False,1.0,True,tarde
False,-1.0,False,tarde
False,11.0,True,tarde
False,-8.0,False,tarde
False,3.0,True,tarde
False,7.0,True,noche
False,17.0,False,noche
False,10.0,True,tarde
False,-4.0,False,tarde
False,17.0,False,noche
False,-1.0,False,noche
False,18.0,False,noche
False,33.0,False,tarde
False,4.0,True,noche
False,4.0,True,noche
False,1.0,True,noche
False,-1.0,False,tarde
False,1.0,True,noche
False,0.0,False,noche
False,-1.0,False,noche
False,1.0,True,tarde
False,71.0,False,noche
False,43.0,False,noche
False,-4.0,False,noche
False,11.0,True,noche
False,-1.0,False,noche
False,25.0,False,noche
False,-1.0,False,noche
False,0.0,False,noche
False,2.0,True,noche
False,107.0,False,noche
False,5.0,True,noche
False,10.0,True,noche
False,-5.0,False,noche
False,7.0,True,noche
False,-1.0,False,noche
False,-6.0,False,mañana
False,4.0,True,mañana
False,3.0,True,mañana
False,0.0,False,mañana
False,-1.0,False,mañana
False,1.0,True,mañana
False,-4.0,False,mañana
False,-1.0,False,mañana
False,0.0,False,mañana
False,22.0,False,mañana
False,7.0,True,mañana
False,-4.0,False,mañana
False,1.0,True,mañana
False,6.0,True,mañana
False,-4.0,False,mañana
False,-5.0,False,mañana
False,-10.0,False,mañana
False,1.0,True,mañana
False,10.0,True,mañana
False,3.0,True,mañana
False,-5.0,False,mañana
False,12.0,True,mañana
False,-4.0,False,mañana
False,0.0,False,mañana
False,-1.0,False,mañana
False,-2.0,False,mañana
False,-1.0,False,mañana
False,6.0,True,mañana
False,0.0,False,mañana
False,-3.0,False,mañana
False,3.0,True,mañana
False,13.0,True,noche
False,49.0,False,noche
False,34.0,False,noche
False,13.0,True,noche
False,20.0,False,noche
False,22.0,False,noche
False,14.0,True,noche
False,28.0,False,noche
False,1.0,True,noche
False,17.0,False,noche
False,20.0,False,noche
False,2.0,True,noche
False,5.0,True,noche
False,16.0,False,noche
False,11.0,True,noche
False,14.0,True,noche
False,1.0,True,noche
False,6.0,True,tarde
False,5.0,True,tarde
False,6.0,True,tarde
False,4.0,True,tarde
False,-1.0,False,tarde
False,8.0,True,tarde
False,7.0,True,tarde
False,10.0,True,tarde
False,2.0,True,tarde
False,18.0,False,tarde
False,13.0,True,tarde
False,2.0,True,tarde
False,-3.0,False,tarde
False,3.0,True,tarde
False,4.0,True,tarde
False,-2.0,False,tarde
False,0.0,False,tarde
False,4.0,True,tarde
False,15.0,False,tarde
False,6.0,True,tarde
False,-3.0,False,tarde
False,24.0,False,tarde
False,5.0,True,tarde
False,11.0,True,tarde
False,-1.0,False,tarde
False,1.0,True,tarde
False,0.0,False,tarde
False,9.0,True,tarde
False,15.0,False,tarde
False,8.0,True,tarde
False,14.0,True,tarde
False,7.0,True,tarde
False,7.0,True,tarde
False,2.0,True,tarde
False,39.0,False,tarde
False,3.0,True,tarde
False,-1.0,False,tarde
False,2.0,True,tarde
False,-6.0,False,tarde
False,4.0,True,tarde
False,4.0,True,tarde
False,48.0,False,tarde
False,-2.0,False,tarde
False,12.0,True,tarde
False,18.0,False,tarde
False,1.0,True,tarde
False,0.0,False,tarde
False,-2.0,False,tarde
False,18.0,False,tarde
False,13.0,True,tarde
False,0.0,False,tarde
False,81.0,False,tarde
False,0.0,False,tarde
False,-1.0,False,tarde
False,2.0,True,tarde
False,0.0,False,tarde
False,-3.0,False,tarde
False,-2.0,False,tarde
False,68.0,False,tarde
False,-2.0,False,tarde
False,-3.0,False,tarde
False,-4.0,False,tarde
False,10.0,True,tarde
False,11.0,True,tarde
False,8.0,True,tarde
False,-1.0,False,tarde
False,1.0,True,tarde
False,23.0,False,tarde
False,21.0,False,tarde
False,13.0,True,tarde
False,32.0,False,tarde
False,16.0,False,tarde
False,19.0,False,tarde
False,9.0,True,tarde
False,12.0,True,tarde
False,6.0,True,tarde
False,4.0,True,tarde
False,3.0,True,tarde
False,7.0,True,tarde
False,22.0,False,tarde
False,14.0,True,tarde
False,-2.0,False,tarde
False,-1.0,False,tarde
False,58.0,False,tarde
False,20.0,False,tarde
False,4.0,True,tarde
False,-1.0,False,tarde
False,-3.0,False,tarde
False,0.0,False,tarde
False,4.0,True,tarde
False,11.0,True,tarde
False,15.0,False,tarde
False,13.0,True,tarde
False,-4.0,False,mañana
False,12.0,True,mañana
False,4.0,True,mañana
False,26.0,False,mañana
False,4.0,True,mañana
False,8.0,True,mañana
False,20.0,False,mañana
False,5.0,True,mañana
False,3.0,True,mañana
False,2.0,True,mañana
False,3.0,True,mañana
False,-4.0,False,mañana
False,0.0,False,mañana
False,6.0,True,mañana
False,11.0,True,mañana
False,7.0,True,noche
False,5.0,True,noche
False,15.0,False,noche
False,-3.0,False,noche
False,-3.0,False,noche
False,0.0,False,noche
False,0.0,False,noche
False,31.0,False,noche
False,8.0,True,tarde
False,-3.0,False,tarde
False,2.0,True,tarde
False,56.0,False,tarde
False,4.0,True,tarde
False,11.0,True,tarde
False,-1.0,False,tarde
False,2.0,True,tarde
False,-1.0,False,tarde
False,3.0,True,tarde
False,6.0,True,tarde
False,31.0,False,tarde
False,0.0,False,tarde
False,26.0,False,tarde
False,1.0,True,tarde
False,3.0,True,tarde
False,-2.0,False,tarde
False,-6.0,False,tarde
False,1.0,True,tarde
False,4.0,True,tarde
False,3.0,True,tarde
False,11.0,True,tarde
False,2.0,True,tarde
False,8.0,True,tarde
False,11.0,True,tarde
False,-6.0,False,tarde
False,-2.0,False,tarde
False,16.0,False,tarde
False,2.0,True,tarde
False,3.0,True,tarde
False,0.0,False,tarde
False,4.0,True,mañana
False,-2.0,False,mañana
False,-3.0,False,mañana
False,17.0,False,mañana
False,3.0,True,mañana
False,9.0,True,mañana
False,4.0,True,mañana
False,-4.0,False,mañana
False,3.0,True,mañana
False,18.0,False,mañana
False,3.0,True,mañana
False,1.0,True,mañana
False,1.0,True,mañana
False,6.0,True,mañana
False,0.0,False,mañana
False,-1.0,False,mañana
False,1.0,True,mañana
False,-3.0,False,mañana
False,6.0,True,mañana
False,-2.0,False,mañana
False,2.0,True,mañana
False,-1.0,False,mañana
False,-3.0,False,mañana
False,-2.0,False,mañana
False,-2.0,False,mañana
False,-2.0,False,mañana
False,-5.0,False,mañana
False,0.0,False,mañana
False,1.0,True,mañana
False,-3.0,False,mañana
False,1.0,True,mañana
False,13.0,True,noche
False,-3.0,False,noche
False,-4.0,False,noche
False,-5.0,False,noche
False,37.0,False,noche
False,1.0,True,noche
False,1.0,True,noche
False,54.0,False,noche
False,5.0,True,noche
False,24.0,False,noche
False,-5.0,False,noche
False,5.0,True,noche
False,-3.0,False,noche
False,-2.0,False,noche
False,-2.0,False,noche
False,27.0,False,noche
False,-1.0,False,mañana
False,-1.0,False,mañana
False,-1.0,False,mañana
False,4.0,True,mañana
False,5.0,True,mañana
False,2.0,True,mañana
False,11.0,True,mañana
False,5.0,True,mañana
False,3.0,True,mañana
False,-2.0,False,mañana
False,-4.0,False,mañana
False,1.0,True,mañana
False,6.0,True,mañana
False,-4.0,False,mañana
False,4.0,True,mañana
False,2.0,True,mañana
False,8.0,True,mañana
False,-4.0,False,mañana
False,7.0,True,mañana
False,9.0,True,mañana
False,28.0,False,mañana
False,6.0,True,mañana
False,2.0,True,mañana
False,-2.0,False,mañana
False,-2.0,False,mañana
False,1.0,True,mañana
False,20.0,False,mañana
False,0.0,False,mañana
False,3.0,True,mañana
False,-1.0,False,mañana
False,7.0,True,mañana
False,7.0,True,noche
False,29.0,False,noche
False,4.0,True,noche
False,-2.0,False,noche
False,-1.0,False,noche
False,22.0,False,noche
False,1.0,True,mañana
False,4.0,True,mañana
False,-1.0,False,mañana
False,6.0,True,mañana
False,14.0,True,mañana
False,16.0,False,mañana
False,0.0,False,mañana
False,-1.0,False,mañana
False,-3.0,False,mañana
False,-1.0,False,mañana
False,145.0,False,mañana
False,1.0,True,mañana
False,7.0,True,mañana
False,-3.0,False,mañana
False,-4.0,False,mañana
False,6.0,True,mañana
False,6.0,True,mañana
False,15.0,False,tarde
False,43.0,False,tarde
False,4.0,True,noche
False,17.0,False,noche
False,2.0,True,noche
False,-2.0,False,noche
False,0.0,False,noche
False,1.0,True,noche
False,-6.0,False,noche
False,1.0,True,noche
False,-2.0,False,noche
False,1.0,True,noche
False,3.0,True,noche
False,2.0,True,noche
False,2.0,True,noche
False,9.0,True,noche
False,3.0,True,noche
False,-1.0,False,noche
False,-2.0,False,noche
False,63.0,False,noche
False,1.0,True,noche
False,15.0,False,noche
False,1.0,True,noche
False,0.0,False,noche
False,2.0,True,noche
False,6.0,True,noche
False,7.0,True,mañana
False,2.0,True,mañana
False,1.0,True,mañana
False,0.0,False,mañana
False,19.0,False,mañana
False,2.0,True,mañana
False,2.0,True,mañana
False,17.0,False,mañana
False,8.0,True,mañana
False,5.0,True,mañana
False,5.0,True,mañana
False,6.0,True,mañana
False,7.0,True,mañana
False,85.0,False,mañana
False,12.0,True,mañana
False,1.0,True,mañana
False,6.0,True,mañana
False,2.0,True,mañana
False,2.0,True,mañana
False,3.0,True,mañana
False,30.0,False,mañana
False,0.0,False,mañana
False,41.0,False,tarde
False,5.0,True,tarde
False,-3.0,False,tarde
False,-4.0,False,tarde
False,1.0,True,tarde
False,21.0,False,tarde
False,3.0,True,tarde
False,10.0,True,tarde
False,-3.0,False,tarde
False,8.0,True,tarde
False,8.0,True,tarde
False,6.0,True,tarde
False,5.0,True,tarde
False,53.0,False,tarde
False,-2.0,False,tarde
False,14.0,True,tarde
False,1.0,True,tarde
False,-2.0,False,tarde
False,-6.0,False,mañana
False,1.0,True,mañana
False,-4.0,False,mañana
False,-5.0,False,mañana
False,8.0,True,mañana
False,4.0,True,mañana
False,-6.0,False,mañana
False,9.0,True,mañana
False,-3.0,False,mañana
False,-2.0,False,mañana
False,0.0,False,mañana
False,-3.0,False,mañana
False,13.0,True,mañana
False,-3.0,False,mañana
False,26.0,False,mañana
False,-2.0,False,mañana
False,2.0,True,mañana
False,2.0,True,mañana
False,4.0,True,mañana
False,5.0,True,mañana
False,-3.0,False,mañana
False,4.0,True,mañana
False,5.0,True,mañana
False,-2.0,False,mañana
False,4.0,True,mañana
False,11.0,True,mañana
False,-1.0,False,mañana
False,4.0,True,mañana
False,-5.0,False,mañana
False,2.0,True,mañana
False,2.0,True,tarde
False,-4.0,False,mañana
False,5.0,True,mañana
False,5.0,True,mañana
False,0.0,False,tarde
False,-1.0,False,mañana
False,6.0,True,mañana
False,-2.0,False,tarde
False,23.0,False,mañana
False,-9.0,False,mañana
False,-4.0,False,mañana
False,0.0,False,tarde
False,0.0,False,mañana
False,-2.0,False,mañana
False,16.0,False,mañana
False,13.0,True,mañana
False,-3.0,False,mañana
False,8.0,True,mañana
False,1.0,True,mañana
False,-1.0,False,mañana
False,2.0,True,mañana
False,7.0,True,mañana
False,11.0,True,mañana
False,3.0,True,mañana
False,5.0,True,mañana
False,4.0,True,mañana
False,0.0,False,mañana
False,-2.0,False,mañana
False,1.0,True,mañana
False,2.0,True,mañana
False,0.0,False,mañana
False,3.0,True,mañana
False,1.0,True,mañana
False,2.0,True,mañana
False,3.0,True,mañana
False,5.0,True,mañana
False,-2.0,False,mañana
False,-1.0,False,mañana
False,1.0,True,mañana
False,19.0,False,mañana
False,1.0,True,mañana
False,-2.0,False,mañana
False,7.0,True,mañana
False,-2.0,False,mañana
False,-1.0,False,noche
False,10.0,True,noche
False,12.0,True,mañana
False,-6.0,False,noche
False,5.0,True,tarde
False,14.0,True,mañana
False,-1.0,False,tarde
False,4.0,True,mañana
False,10.0,True,tarde
False,0.0,False,mañana
False,2.0,True,tarde
False,-1.0,False,mañana
False,6.0,True,tarde
False,4.0,True,tarde
False,1.0,True,tarde
False,6.0,True,tarde
False,-4.0,False,tarde
False,0.0,False,mañana
False,-3.0,False,tarde
False,0.0,False,tarde
False,8.0,True,tarde
False,3.0,True,mañana
False,9.0,True,tarde
False,8.0,True,mañana
False,5.0,True,tarde
False,2.0,True,tarde
False,-4.0,False,tarde
False,7.0,True,mañana
False,-2.0,False,mañana
False,1.0,True,tarde
False,11.0,True,tarde
False,-4.0,False,tarde
False,24.0,False,mañana
False,-6.0,False,tarde
False,-4.0,False,tarde
False,0.0,False,tarde
False,0.0,False,tarde
False,7.0,True,tarde
False,1.0,True,tarde
False,1.0,True,tarde
False,2.0,True,tarde
False,0.0,False,tarde
False,-6.0,False,tarde
False,-8.0,False,tarde
False,6.0,True,tarde
False,5.0,True,tarde
False,8.0,True,tarde
False,1.0,True,tarde
False,0.0,False,tarde
False,-2.0,False,tarde
False,7.0,True,tarde
False,14.0,True,tarde
False,1.0,True,tarde
False,-3.0,False,tarde
False,-2.0,False,tarde
False,75.0,False,tarde
False,1.0,True,tarde
False,22.0,False,tarde
False,-3.0,False,tarde
False,4.0,True,tarde
False,6.0,True,tarde
False,27.0,False,tarde
False,0.0,False,tarde
False,-3.0,False,tarde
False,0.0,False,tarde
False,-5.0,False,tarde
False,2.0,True,tarde
False,5.0,True,tarde
False,-1.0,False,tarde
False,1.0,True,tarde
False,5.0,True,tarde
False,3.0,True,tarde
False,2.0,True,tarde
False,-5.0,False,tarde
False,-6.0,False,tarde
False,2.0,True,tarde
False,5.0,True,tarde
False,6.0,True,tarde
False,2.0,True,tarde
False,7.0,True,tarde
False,5.0,True,tarde
False,-7.0,False,noche
False,-3.0,False,noche
False,48.0,False,noche
False,-6.0,False,noche
False,-3.0,False,noche
False,6.0,True,noche
False,1.0,True,noche
False,-3.0,False,noche
False,-9.0,False,noche
False,2.0,True,noche
False,0.0,False,noche
False,-2.0,False,noche
False,9.0,True,mañana
False,-5.0,False,mañana
False,-3.0,False,mañana
False,3.0,True,mañana
False,25.0,False,mañana
False,11.0,True,mañana
False,-2.0,False,mañana
False,5.0,True,mañana
False,-5.0,False,mañana
False,2.0,True,mañana
False,14.0,True,mañana
False,-5.0,False,mañana
False,-2.0,False,mañana
False,12.0,True,mañana
False,2.0,True,mañana
False,-7.0,False,mañana
False,97.0,False,mañana
False,-4.0,False,tarde
False,-1.0,False,mañana
False,4.0,True,mañana
False,-1.0,False,mañana
False,-5.0,False,tarde
False,0.0,False,mañana
False,-2.0,False,mañana
False,0.0,False,mañana
False,2.0,True,tarde
False,-1.0,False,mañana
False,7.0,True,mañana
False,5.0,True,mañana
False,-10.0,False,tarde
False,7.0,True,mañana
False,0.0,False,mañana
False,-2.0,False,tarde
False,2.0,True,mañana
False,-3.0,False,mañana
False,-2.0,False,mañana
False,6.0,True,mañana
False,7.0,True,mañana
False,2.0,True,mañana
False,-3.0,False,mañana
False,3.0,True,mañana
False,26.0,False,mañana
False,-2.0,False,mañana
False,0.0,False,mañana
False,-2.0,False,mañana
False,2.0,True,mañana
False,12.0,True,mañana
False,4.0,True,mañana
False,9.0,True,mañana
False,1.0,True,mañana
False,-1.0,False,mañana
False,4.0,True,mañana
False,0.0,False,mañana
False,-1.0,False,mañana
False,9.0,True,mañana
False,-3.0,False,mañana
False,-1.0,False,mañana
False,3.0,True,mañana
False,126.0,False,mañana
False,38.0,False,mañana
False,13.0,True,mañana
False,1.0,True,mañana
False,-3.0,False,mañana
False,0.0,False,mañana
False,3.0,True,tarde
False,10.0,True,mañana
False,5.0,True,mañana
False,-6.0,False,mañana
False,-1.0,False,mañana
False,1.0,True,mañana
False,-3.0,False,mañana
False,0.0,False,mañana
False,0.0,False,mañana
False,21.0,False,mañana
False,14.0,True,mañana
False,3.0,True,mañana
False,16.0,False,mañana
False,3.0,True,mañana
False,3.0,True,mañana
False,-4.0,False,tarde
False,-2.0,False,tarde
False,3.0,True,tarde
False,4.0,True,tarde
False,0.0,False,tarde
False,-1.0,False,tarde
False,22.0,False,tarde
False,4.0,True,tarde
False,-7.0,False,tarde
False,-2.0,False,tarde
False,1.0,True,tarde
False,18.0,False,tarde
False,7.0,True,tarde
False,0.0,False,tarde
False,3.0,True,tarde
False,122.0,False,tarde
False,33.0,False,tarde
False,38.0,False,tarde
False,1.0,True,tarde
False,3.0,True,tarde
False,0.0,False,tarde
False,18.0,False,tarde
False,0.0,False,tarde
False,36.0,False,tarde
False,4.0,True,tarde
False,3.0,True,tarde
False,-3.0,False,tarde
False,5.0,True,tarde
False,28.0,False,tarde
False,9.0,True,tarde
False,8.0,True,tarde
False,0.0,False,tarde
False,4.0,True,tarde
False,7.0,True,tarde
False,1.0,True,tarde
False,1.0,True,tarde
False,9.0,True,tarde
False,5.0,True,tarde
False,-4.0,False,tarde
False,0.0,False,tarde
False,13.0,True,tarde
False,1.0,True,tarde
False,0.0,False,tarde
False,57.0,False,tarde
False,-3.0,False,tarde
False,2.0,True,tarde
False,2.0,True,tarde
False,-2.0,False,tarde
False,-5.0,False,tarde
False,2.0,True,tarde
False,1.0,True,noche
False,6.0,True,tarde
False,27.0,False,tarde
False,5.0,True,tarde
False,3.0,True,tarde
False,0.0,False,tarde
False,10.0,True,tarde
False,17.0,False,tarde
False,0.0,False,tarde
False,-4.0,False,noche
False,2.0,True,tarde
False,-5.0,False,tarde
False,1.0,True,tarde
False,0.0,False,tarde
False,-1.0,False,tarde
False,-1.0,False,noche
False,6.0,True,tarde
False,1.0,True,tarde
False,4.0,True,noche
False,0.0,False,tarde
False,8.0,True,tarde
False,9.0,True,noche
False,0.0,False,noche
False,16.0,False,tarde
False,-4.0,False,noche
False,-1.0,False,noche
False,2.0,True,tarde
False,3.0,True,tarde
False,-1.0,False,noche
False,-1.0,False,noche
False,10.0,True,tarde
False,0.0,False,tarde
False,3.0,True,noche
False,13.0,True,noche
False,7.0,True,tarde
False,0.0,False,noche
False,-2.0,False,noche
False,2.0,True,noche
False,1.0,True,mañana
False,4.0,True,mañana
False,1.0,True,mañana
False,0.0,False,mañana
False,-1.0,False,mañana
False,12.0,True,mañana
False,7.0,True,mañana
False,2.0,True,mañana
False,17.0,False,mañana
False,1.0,True,mañana
False,10.0,True,mañana
False,-5.0,False,mañana
False,0.0,False,mañana
False,-2.0,False,mañana
False,1.0,True,mañana
False,-2.0,False,mañana
False,6.0,True,mañana
False,4.0,True,mañana
False,12.0,True,mañana
False,2.0,True,mañana
False,-4.0,False,mañana
False,2.0,True,mañana
False,7.0,True,mañana
False,4.0,True,mañana
False,14.0,True,mañana
False,17.0,False,mañana
False,0.0,False,mañana
False,24.0,False,mañana
False,4.0,True,mañana
False,3.0,True,mañana
False,1.0,True,mañana
False,-1.0,False,mañana
False,5.0,True,mañana
False,7.0,True,mañana
False,8.0,True,mañana
False,8.0,True,mañana
False,1.0,True,mañana
False,1.0,True,mañana
False,5.0,True,mañana
False,8.0,True,mañana
False,8.0,True,mañana
False,-2.0,False,mañana
False,9.0,True,mañana
False,5.0,True,mañana
False,2.0,True,mañana
False,-3.0,False,mañana
False,15.0,False,mañana
False,1.0,True,mañana
False,-1.0,False,mañana
False,-2.0,False,noche
False,8.0,True,noche
False,1.0,True,tarde
False,45.0,False,noche
False,-5.0,False,tarde
False,9.0,True,noche
False,2.0,True,tarde
False,72.0,False,noche
False,-2.0,False,tarde
False,5.0,True,tarde
False,3.0,True,mañana
False,3.0,True,tarde
False,1.0,True,tarde
False,6.0,True,mañana
False,0.0,False,mañana
False,2.0,True,tarde
False,2.0,True,mañana
False,-3.0,False,tarde
False,9.0,True,mañana
False,1.0,True,mañana
False,7.0,True,tarde
False,11.0,True,tarde
False,1.0,True,mañana
False,-1.0,False,mañana
False,16.0,False,tarde
False,7.0,True,mañana
False,5.0,True,tarde
False,7.0,True,tarde
False,2.0,True,tarde
False,0.0,False,tarde
False,-1.0,False,tarde
False,1.0,True,mañana
False,-1.0,False,tarde
False,0.0,False,tarde
False,31.0,False,tarde
False,6.0,True,tarde
False,12.0,True,tarde
False,-2.0,False,tarde
False,2.0,True,tarde
False,2.0,True,tarde
False,10.0,True,tarde
False,0.0,False,noche
False,6.0,True,mañana
False,6.0,True,tarde
False,5.0,True,tarde
False,2.0,True,tarde
False,1.0,True,noche
False,1.0,True,mañana
False,2.0,True,tarde
False,0.0,False,tarde
False,-2.0,False,tarde
False,17.0,False,tarde
False,13.0,True,tarde
False,-1.0,False,tarde
False,13.0,True,tarde
False,2.0,True,tarde
False,7.0,True,tarde
False,3.0,True,tarde
False,2.0,True,tarde
False,0.0,False,tarde
False,8.0,True,tarde
False,-3.0,False,tarde
False,15.0,False,tarde
False,1.0,True,tarde
False,-1.0,False,tarde
False,2.0,True,tarde
False,4.0,True,tarde
False,8.0,True,tarde
False,11.0,True,tarde
False,-3.0,False,tarde
False,29.0,False,tarde
False,8.0,True,tarde
False,3.0,True,tarde
False,8.0,True,tarde
False,1.0,True,tarde
False,-1.0,False,noche
False,6.0,True,noche
False,5.0,True,noche
False,2.0,True,tarde
False,6.0,True,tarde
False,3.0,True,tarde
False,10.0,True,noche
False,0.0,False,tarde
False,0.0,False,tarde
False,-5.0,False,tarde
False,0.0,False,noche
False,-1.0,False,noche
False,14.0,True,noche
False,-1.0,False,tarde
False,6.0,True,tarde
False,2.0,True,tarde
False,2.0,True,noche
False,2.0,True,noche
False,20.0,False,noche
False,19.0,False,tarde
False,2.0,True,tarde
False,2.0,True,noche
False,6.0,True,noche
False,11.0,True,mañana
False,10.0,True,noche
False,5.0,True,noche
False,0.0,False,noche
False,0.0,False,noche
False,-2.0,False,noche
False,13.0,True,noche
False,9.0,True,noche
False,0.0,False,noche
False,2.0,True,mañana
False,0.0,False,mañana
False,38.0,False,mañana
False,15.0,False,mañana
False,3.0,True,mañana
False,-1.0,False,mañana
False,6.0,True,mañana
False,17.0,False,mañana
False,0.0,False,mañana
False,-2.0,False,mañana
False,6.0,True,mañana
False,7.0,True,mañana
False,13.0,True,noche
False,27.0,False,noche
False,3.0,True,noche
False,11.0,True,noche
False,-4.0,False,noche
False,21.0,False,noche
False,6.0,True,noche
False,28.0,False,noche
False,8.0,True,noche
False,9.0,True,noche
False,1.0,True,noche
False,6.0,True,noche
False,9.0,True,noche
False,3.0,True,noche
False,12.0,True,noche
False,3.0,True,noche
False,21.0,False,noche
False,4.0,True,noche
False,10.0,True,noche
False,8.0,True,noche
False,31.0,False,noche
False,0.0,False,noche
False,6.0,True,noche
False,-3.0,False,noche
False,3.0,True,mañana
False,11.0,True,mañana
False,22.0,False,mañana
False,2.0,True,mañana
False,5.0,True,mañana
False,0.0,False,mañana
False,0.0,False,mañana
False,33.0,False,mañana
False,19.0,False,mañana
False,0.0,False,mañana
False,115.0,False,mañana
False,8.0,True,mañana
False,3.0,True,mañana
False,1.0,True,mañana
False,1.0,True,mañana
False,3.0,True,mañana
False,0.0,False,mañana
False,3.0,True,mañana
False,6.0,True,mañana
False,7.0,True,mañana
False,0.0,False,mañana
False,3.0,True,mañana
False,1.0,True,mañana
False,31.0,False,mañana
False,4.0,True,mañana
False,70.0,False,mañana
False,5.0,True,mañana
False,-1.0,False,mañana
False,3.0,True,mañana
False,2.0,True,mañana
False,7.0,True,mañana
False,8.0,True,mañana
False,12.0,True,mañana
False,-1.0,False,mañana
False,1.0,True,mañana
False,-1.0,False,mañana
False,5.0,True,mañana
False,9.0,True,mañana
False,-4.0,False,mañana
False,0.0,False,mañana
False,-2.0,False,mañana
False,3.0,True,mañana
False,0.0,False,mañana
False,12.0,True,mañana
False,2.0,True,mañana
False,-1.0,False,mañana
False,15.0,False,mañana
False,1.0,True,mañana
False,0.0,False,mañana
False,5.0,True,mañana
False,-1.0,False,tarde
False,7.0,True,mañana
False,8.0,True,mañana
False,-1.0,False,mañana
False,-1.0,False,mañana
False,12.0,True,mañana
False,1.0,True,mañana
False,-2.0,False,tarde
False,4.0,True,mañana
False,-9.0,False,mañana
False,5.0,True,mañana
False,9.0,True,mañana
False,0.0,False,mañana
False,37.0,False,tarde
False,-3.0,False,mañana
False,3.0,True,mañana
False,13.0,True,mañana
False,0.0,False,mañana
False,10.0,True,mañana
False,-1.0,False,tarde
False,2.0,True,mañana
False,0.0,False,mañana
False,4.0,True,mañana
False,-4.0,False,mañana
False,0.0,False,mañana
False,4.0,True,tarde
False,-1.0,False,tarde
False,-1.0,False,tarde
False,3.0,True,tarde
False,-2.0,False,tarde
False,6.0,True,tarde
False,1.0,True,tarde
False,2.0,True,tarde
False,-2.0,False,tarde
False,0.0,False,tarde
False,3.0,True,tarde
False,0.0,False,tarde
False,22.0,False,tarde
False,7.0,True,tarde
False,5.0,True,tarde
False,3.0,True,tarde
False,6.0,True,tarde
False,4.0,True,tarde
False,6.0,True,tarde
False,0.0,False,tarde
False,12.0,True,tarde
False,-4.0,False,tarde
False,3.0,True,tarde
False,2.0,True,tarde
False,10.0,True,tarde
False,0.0,False,tarde
False,3.0,True,tarde
False,-3.0,False,tarde
False,-1.0,False,tarde
False,13.0,True,tarde
False,-4.0,False,tarde
False,1.0,True,tarde
False,-1.0,False,tarde
False,-2.0,False,tarde
False,-2.0,False,tarde
False,1.0,True,tarde
False,-4.0,False,tarde
False,0.0,False,tarde
False,2.0,True,tarde
False,6.0,True,tarde
False,-8.0,False,tarde
False,11.0,True,tarde
False,15.0,False,tarde
False,-1.0,False,tarde
False,-1.0,False,tarde
False,2.0,True,tarde
False,0.0,False,tarde
False,7.0,True,tarde
False,2.0,True,tarde
False,7.0,True,tarde
False,0.0,False,tarde
False,-4.0,False,tarde
False,1.0,True,tarde
False,2.0,True,tarde
False,5.0,True,tarde
False,-4.0,False,tarde
False,-2.0,False,tarde
False,-3.0,False,tarde
False,4.0,True,tarde
False,-4.0,False,tarde
False,-2.0,False,tarde
False,3.0,True,tarde
False,0.0,False,tarde
False,2.0,True,tarde
False,-1.0,False,noche
False,0.0,False,tarde
False,18.0,False,tarde
False,26.0,False,tarde
False,15.0,False,tarde
False,-2.0,False,tarde
False,2.0,True,tarde
False,-4.0,False,tarde
False,-4.0,False,tarde
False,3.0,True,tarde
False,2.0,True,tarde
False,9.0,True,tarde
False,-3.0,False,noche
False,1.0,True,tarde
False,-2.0,False,tarde
False,0.0,False,tarde
False,-4.0,False,tarde
False,9.0,True,tarde
